Time,WS,v_europeo_ifs,v_gfs,v_meteoblue,WD,d_europeo_ifs,d_gfs,d_meteoblue
2025-06-18 03:00:00,1.131,2.23,3.22,2.2203603,134.2,171,150,144.16235
2025-06-18 04:00:00,2.017,3.2,3.2,2.5,154.6,170,160,143.1301
2025-06-18 05:00:00,1.972,3.57,3.4,2.7018511,136.3,162,152,141.009
2025-06-18 06:00:00,1.946,3.75,3.66,2.624881,129.8,161,145,139.63547
2025-06-18 07:00:00,1.365,3.87,3.67,2.4839485,128.8,169,151,139.8991
2025-06-18 08:00:00,2.286,4.15,3.67,3.2202482,139.4,167,151,126.15819
2025-06-18 09:00:00,1.5,4.29,3.64,2.9732137,129.1,165,148,132.27368
2025-06-18 10:00:00,1.333,4.01,3.26,2.1931713,144.9,170,153,155.77225
2025-06-18 11:00:00,0.653,3.15,3.01,2.3086793,148.3,162,159,184.96974
2025-06-18 12:00:00,1.432,1.52,2.73,3.354102,320.9,157,156,190.30484
2025-06-18 13:00:00,1.055,1.8,2.21,4.2426405,324.4,167,162,188.1301
2025-06-18 14:00:00,1.631,3.01,2.41,4.8093657,331.5,174,185,183.57634
2025-06-18 15:00:00,0.813,3.9,3.14,5.0,337.9,179,189,180.0
2025-06-18 16:00:00,0.985,4.37,4.12,4.90408,355.5,175,194,182.33731
2025-06-18 17:00:00,1.655,4.0,4.61,4.7169905,183.2,171,193,184.86452
2025-06-18 18:00:00,1.136,3.5,4.71,4.7,150.1,178,197,180.0
2025-06-18 19:00:00,1.385,3.61,3.67,4.539824,164.6,177,191,172.40535
2025-06-18 20:00:00,0.921,3.55,3.2,4.295346,162.5,178,180,167.90524
2025-06-18 21:00:00,0.121,3.7,3.04,4.148494,84.4,180,171,164.62375
2025-06-18 22:00:00,1.464,3.45,2.94,3.956008,140.5,178,170,163.85565
2025-06-18 23:00:00,1.8,3.15,2.97,3.4785054,132.4,183,160,161.56505
2025-06-19 00:00:00,1.214,3.07,2.95,3.4176016,134.9,173,156,159.44395
2025-06-19 01:00:00,1.469,2.7,2.88,3.2695565,132.0,169,160,156.5713
2025-06-19 02:00:00,1.368,2.46,3.04,3.176476,169.2,174,153,151.82141
2025-06-19 03:00:00,1.133,2.47,2.83,2.9681644,126.0,172,148,147.38075
2025-06-19 04:00:00,1.427,2.27,2.14,2.6925824,114.3,166,143,148.67131
2025-06-19 05:00:00,1.927,2.06,1.49,2.5553863,126.0,157,138,149.42078
2025-06-19 06:00:00,1.787,1.7,1.66,2.5,128.0,152,147,143.1301
2025-06-19 07:00:00,1.474,1.23,1.66,2.5455844,123.4,159,155,135.0
2025-06-19 08:00:00,1.881,1.1,2.26,1.7492856,132.1,156,135,120.963745
2025-06-19 09:00:00,1.375,1.23,1.63,1.4422206,122.3,148,137,123.69006
2025-06-19 10:00:00,1.337,0.56,1.58,1.0,122.8,117,162,143.1301
2025-06-19 11:00:00,0.331,0.65,0.98,1.3038404,143.3,90,204,184.39871
2025-06-19 12:00:00,1.612,0.28,1.14,1.7117243,312.8,45,218,186.70984
2025-06-19 13:00:00,1.826,0.25,1.51,2.0615528,337.9,323,172,194.03624
2025-06-19 14:00:00,1.786,0.25,2.4,2.624881,319.9,11,178,197.74467
2025-06-19 15:00:00,1.426,1.03,3.22,3.324154,329.8,166,187,186.91122
2025-06-19 16:00:00,0.72,1.77,3.82,3.901282,306.5,172,186,181.4688
2025-06-19 17:00:00,1.058,2.26,3.42,4.00125,324.8,174,195,181.4321
2025-06-19 18:00:00,0.172,2.62,2.06,4.20119,155.4,172,209,178.63608
2025-06-19 19:00:00,1.393,3.2,2.91,4.031129,164.4,178,184,172.87498
2025-06-19 20:00:00,1.608,3.45,3.14,3.9623227,161.0,180,171,169.8245
2025-06-19 21:00:00,0.937,3.5,3.18,4.060788,144.2,181,167,170.07376
2025-06-19 22:00:00,0.717,3.55,3.23,4.2579336,136.3,182,164,170.53767
2025-06-19 23:00:00,0.774,3.61,3.13,4.3416586,118.6,175,163,165.32361
2025-06-20 00:00:00,2.28,3.46,3.08,4.2720017,126.1,175,167,163.68614
2025-06-20 01:00:00,2.23,3.11,3.26,4.049691,142.2,174,162,159.77515
2025-06-20 02:00:00,1.446,3.06,3.81,3.6769552,129.0,174,157,157.61987
2025-06-20 03:00:00,1.343,3.31,3.67,3.5846896,124.5,176,163,157.01128
2025-06-20 04:00:00,2.539,3.52,3.49,3.5468295,141.2,173,167,158.49857
2025-06-20 05:00:00,1.911,3.53,3.42,3.794733,135.9,173,165,161.56505
2025-06-20 06:00:00,1.423,3.35,3.64,4.016217,132.1,178,164,161.1139
2025-06-20 07:00:00,1.161,3.6,3.4,3.9560082,121.0,179,166,159.27444
2025-06-20 08:00:00,1.515,3.54,3.72,3.8910153,130.4,172,156,154.09349
2025-06-20 09:00:00,1.536,3.2,3.89,3.4539833,132.6,179,151,157.89055
2025-06-20 10:00:00,0.712,3.22,2.4,3.0805843,142.4,192,180,166.86598
2025-06-20 11:00:00,1.47,3.15,2.56,3.0149627,330.6,180,159,174.28941
2025-06-20 12:00:00,0.749,2.38,1.75,3.1144822,306.7,172,193,185.52754
2025-06-20 13:00:00,1.807,1.41,1.8,3.9623227,326.2,153,183,190.1755
2025-06-20 14:00:00,1.215,1.5,2.2,4.6270943,293.8,201,183,186.20345
2025-06-20 15:00:00,0.745,3.09,3.79,6.0207973,320.1,189,192,184.76364
2025-06-20 16:00:00,1.939,4.77,6.2,6.902898,204.5,185,190,181.66028
2025-06-20 17:00:00,2.44,5.3,5.55,6.7007456,163.8,179,194,179.1449
2025-06-20 18:00:00,0.477,6.23,5.07,5.6008925,144.0,174,195,178.97697
2025-06-20 19:00:00,0.628,5.5,3.44,5.115662,114.0,172,188,175.5154
2025-06-20 20:00:00,0.284,4.11,3.22,4.738143,43.95,176,173,172.72499
2025-06-20 21:00:00,0.759,4.6,2.77,4.2426405,166.3,181,167,171.8699
2025-06-20 22:00:00,0.867,5.35,3.31,4.341659,157.1,180,177,172.05653
2025-06-20 23:00:00,0.952,5.35,3.67,4.2426405,187.4,178,169,171.8699
2025-06-21 00:00:00,0.632,4.9,3.51,3.9623227,124.1,178,160,169.8245
2025-06-21 01:00:00,1.592,3.47,3.44,3.3955853,136.0,173,172,166.373
2025-06-21 02:00:00,1.775,2.86,3.28,2.9410882,137.7,185,168,162.1811
2025-06-21 03:00:00,0.981,2.92,3.14,2.6000001,157.2,174,158,157.38013
2025-06-21 04:00:00,2.007,2.7,3.04,2.6925821,133.0,183,163,164.9315
2025-06-21 05:00:00,1.642,3.06,3.0,3.1575305,143.2,184,180,169.04593
2025-06-21 06:00:00,1.466,3.41,3.04,3.5171013,127.6,176,153,165.17352
2025-06-21 07:00:00,1.755,3.25,2.71,3.4539833,141.9,180,176,157.89055
2025-06-21 08:00:00,0.702,3.3,2.5,2.84605,144.1,179,164,161.56505
2025-06-21 09:00:00,0.433,3.84,2.28,2.751363,87.2,188,157,160.90651
2025-06-21 10:00:00,1.36,3.21,2.22,2.408319,180.8,198,172,175.23636
2025-06-21 11:00:00,1.489,3.0,2.5,3.49285,224.0,183,164,193.24052
2025-06-21 12:00:00,1.657,3.3,2.24,3.905125,340.4,178,170,193.32452
2025-06-21 13:00:00,1.945,2.8,2.5,4.4384685,310.2,182,180,194.34933
2025-06-21 14:00:00,0.224,3.18,3.35,4.8052053,350.6,187,190,192.01147
2025-06-21 15:00:00,1.996,3.65,4.59,4.9648767,184.8,178,191,189.2726
2025-06-21 16:00:00,2.405,2.85,4.61,4.8259716,256.4,177,184,185.94687
2025-06-21 17:00:00,1.053,3.56,4.04,4.3104525,326.3,176,189,183.9909
2025-06-21 18:00:00,0.267,2.69,4.05,4.110961,41.28,170,200,184.18492
2025-06-21 19:00:00,1.346,2.39,2.75,3.6,131.8,191,199,180.0
2025-06-21 20:00:00,0.981,2.54,2.53,2.5179358,188.9,190,189,173.15723
2025-06-21 21:00:00,0.171,2.26,2.72,1.9026297,142.7,186,174,176.98721
2025-06-21 22:00:00,0.015,1.9,2.31,2.5,20.49,180,185,180.0
2025-06-21 23:00:00,0.305,1.84,3.83,3.6,106.0,147,173,180.0
2025-06-22 00:00:00,0.68,1.74,2.01,3.765634,49.79,192,174,169.28688
2025-06-22 01:00:00,0.481,2.29,2.38,3.5171013,169.7,212,165,165.17352
2025-06-22 02:00:00,0.804,2.81,2.55,2.236068,127.4,192,206,153.43495
2025-06-22 03:00:00,0.937,1.75,1.88,1.4866068,163.5,143,155,109.653824
2025-06-22 04:00:00,1.493,1.92,1.7,1.5297059,160.7,118,130,78.69006
2025-06-22 05:00:00,1.932,1.75,2.0,1.5132746,154.9,114,87,82.40536
2025-06-22 06:00:00,1.964,1.36,1.3,1.3416408,151.6,144,113,116.56505
2025-06-22 07:00:00,1.128,1.17,1.58,1.9416487,153.6,140,108,168.11134
2025-06-22 08:00:00,1.037,0.89,1.39,1.104536,155.5,142,120,185.19443
2025-06-22 09:00:00,1.747,0.74,1.75,2.0,146.3,160,121,180.0
2025-06-22 10:00:00,1.033,0.81,1.86,2.8071337,3.996,202,144,184.08562
2025-06-22 11:00:00,0.0,2.04,1.81,3.7215588,0.0,211,186,186.17018
2025-06-22 12:00:00,1.882,1.91,3.2,5.0358715,174.8,175,178,186.84277
2025-06-22 13:00:00,1.103,2.82,4.7,6.307139,195.7,186,182,182.72632
2025-06-22 14:00:00,1.024,3.36,5.6,7.0007143,188.8,176,179,179.18155
2025-06-22 15:00:00,1.659,3.72,5.51,7.202777,184.9,174,184,178.40886
2025-06-22 16:00:00,2.833,4.15,6.36,7.2249565,179.1,167,188,175.23636
2025-06-22 17:00:00,1.081,4.53,7.44,7.05762,167.6,169,186,172.6736
2025-06-22 18:00:00,2.578,4.27,6.99,6.449806,174.8,175,189,172.87498
2025-06-22 19:00:00,0.838,4.53,6.49,6.432729,153.6,174,190,168.34071
2025-06-22 20:00:00,0.201,4.88,5.81,6.306346,148.0,174,184,165.30267
2025-06-22 21:00:00,0.752,5.02,4.11,6.281719,147.9,175,176,166.18497
2025-06-22 22:00:00,1.055,4.7,3.75,6.2361846,42.83,178,171,164.1808
2025-06-22 23:00:00,0.674,4.55,3.86,5.8821764,107.2,177,163,162.1811
2025-06-23 00:00:00,1.015,4.56,3.76,5.4708314,129.1,176,163,161.89624
2025-06-23 01:00:00,1.043,4.4,3.76,4.88467,164.7,179,163,157.10945
2025-06-23 02:00:00,0.162,4.45,3.45,4.294182,80.2,180,163,152.24146
2025-06-23 03:00:00,0.422,4.91,3.37,4.031129,102.2,176,168,150.25511
2025-06-23 04:00:00,1.423,4.59,3.49,4.1340055,144.9,172,167,147.8477
2025-06-23 05:00:00,0.607,3.97,3.37,4.1617303,153.9,169,168,144.78241
2025-06-23 06:00:00,1.478,4.01,3.26,4.0,143.5,176,169,143.1301
2025-06-23 07:00:00,1.707,3.97,3.11,4.140048,136.6,169,174,142.8533
2025-06-23 08:00:00,1.821,3.75,3.03,3.1400635,153.4,164,172,142.76517
2025-06-23 09:00:00,1.66,3.64,3.06,3.3015149,166.8,167,169,144.86581
2025-06-23 10:00:00,0.907,3.05,3.01,2.8653097,173.0,182,159,150.75117
2025-06-23 11:00:00,0.489,2.85,2.95,2.9410882,184.9,182,156,162.1811
2025-06-23 12:00:00,1.332,1.88,2.91,3.535534,331.0,158,153,171.8699
2025-06-23 13:00:00,1.663,1.79,2.94,4.318565,333.0,150,162,174.68546
2025-06-23 14:00:00,2.123,2.56,3.01,5.1088157,344.1,163,184,176.63354
2025-06-23 15:00:00,0.835,3.36,3.52,5.60803,24.6,175,195,176.93352
2025-06-23 16:00:00,1.143,4.0,4.34,5.707889,353.3,182,195,176.98721
2025-06-23 17:00:00,0.542,4.16,5.49,5.6035705,330.8,185,190,177.95459
2025-06-23 18:00:00,2.832,4.4,5.14,5.5226803,174.2,181,193,174.80557
2025-06-23 19:00:00,2.914,4.81,3.98,5.3150725,180.7,176,192,168.05582
2025-06-23 20:00:00,3.085,5.42,3.6,5.124451,155.3,175,182,162.97948
2025-06-23 21:00:00,1.321,5.52,3.65,4.661545,154.7,175,171,157.28558
2025-06-23 22:00:00,1.651,5.06,3.7,4.2059484,148.7,176,161,151.60698
2025-06-23 23:00:00,0.902,4.57,3.68,3.8587563,165.5,170,158,148.7816
2025-06-24 00:00:00,2.225,4.15,3.86,3.7735925,154.0,158,159,147.99461
2025-06-24 01:00:00,0.381,3.7,3.77,3.5510561,120.9,150,158,147.65256
2025-06-24 02:00:00,1.802,3.22,4.25,3.4132097,148.7,154,150,148.17255
2025-06-24 03:00:00,1.242,3.07,3.92,3.224903,137.5,158,142,150.25511
2025-06-24 04:00:00,1.029,3.04,3.67,3.1384711,132.7,163,151,149.34933
2025-06-24 05:00:00,1.583,3.0,2.82,2.9410884,130.5,180,163,144.68878
2025-06-24 06:00:00,1.443,3.3,3.07,2.7018511,131.9,182,161,141.009
2025-06-24 07:00:00,2.288,3.11,3.23,2.5,136.1,175,158,143.1301
2025-06-24 08:00:00,1.053,2.72,2.82,2.0808651,122.5,174,157,125.21759
2025-06-24 09:00:00,1.298,2.51,3.08,1.5652475,139.4,163,144,116.56505
2025-06-24 10:00:00,0.247,1.07,1.75,0.781025,217.3,152,204,140.19443
2025-06-24 11:00:00,0.755,0.64,1.5,1.3892444,301.2,45,176,210.25644
2025-06-24 12:00:00,1.838,0.81,1.32,2.236068,325.0,150,171,190.30484
2025-06-24 13:00:00,1.69,1.5,1.2,3.0066593,321.9,165,175,183.81407
2025-06-24 14:00:00,2.211,2.0,2.06,3.6496572,318.6,180,231,189.46233
2025-06-24 15:00:00,2.857,1.96,1.88,4.1773195,332.9,186,205,191.04094
2025-06-24 16:00:00,0.576,2.12,1.94,4.609772,350.7,172,235,192.52881
2025-06-24 17:00:00,1.25,2.15,1.49,4.669047,24.39,198,200,189.86581
2025-06-24 18:00:00,0.682,2.34,1.04,4.204759,135.5,191,253,182.72632
2025-06-24 19:00:00,0.835,2.4,1.0,3.8118236,133.5,179,180,175.48601
2025-06-24 20:00:00,0.197,2.6,1.02,3.6496572,96.5,179,169,170.53767
2025-06-24 21:00:00,0.648,2.55,1.53,4.002499,86.2,178,148,167.00539
2025-06-24 22:00:00,1.049,0.67,1.55,4.0261645,63.08,153,165,165.6186
2025-06-24 23:00:00,1.436,0.45,1.5,3.9293766,128.9,174,176,165.25644
2025-06-25 00:00:00,1.647,0.96,1.4,4.0261645,125.2,174,184,165.6186
2025-06-25 01:00:00,1.737,1.25,1.96,3.8897302,134.3,164,165,162.03085
2025-06-25 02:00:00,1.768,2.11,2.26,3.4539833,133.7,173,167,157.89055
2025-06-25 03:00:00,1.362,2.69,2.31,3.0413814,127.4,170,162,152.59242
2025-06-25 04:00:00,1.262,2.78,2.28,2.7784889,120.9,172,165,149.74356
2025-06-25 05:00:00,1.5,2.9,2.6,2.4596748,130.8,179,164,153.43495
2025-06-25 06:00:00,3.44,2.46,2.55,2.1023796,142.5,174,169,154.65382
2025-06-25 07:00:00,1.608,2.06,2.43,1.8788295,131.2,174,171,154.79887
2025-06-25 08:00:00,2.381,1.56,2.16,1.1401755,146.8,173,167,105.25512
2025-06-25 09:00:00,1.863,1.44,2.21,0.9433981,146.4,160,175,122.00538
2025-06-25 10:00:00,1.216,1.65,2.02,0.7615773,147.6,183,171,156.8014
2025-06-25 12:00:00,1.684,0.85,2.0,1.118034,321.9,90,177,243.43495
2025-06-25 13:00:00,1.585,0.38,2.53,2.2022715,322.7,67,189,230.52754
2025-06-25 14:00:00,1.73,0.6,2.24,2.8301945,312.2,294,190,212.00539
2025-06-25 15:00:00,1.967,1.73,2.42,3.4785054,345.7,237,210,198.43495
2025-06-25 16:00:00,1.946,2.77,3.18,4.2579336,266.0,197,204,189.46233
2025-06-25 17:00:00,1.043,3.32,3.96,4.609772,290.8,187,201,183.7314
2025-06-25 18:00:00,0.183,3.19,4.57,4.20119,91.5,189,203,181.36392
2025-06-25 19:00:00,1.123,3.0,2.86,4.00125,143.3,181,205,178.5679
2025-06-25 20:00:00,0.593,2.6,1.8,3.733631,341.3,178,183,172.30396
2025-06-25 21:00:00,1.44,2.25,1.43,3.471311,132.4,180,155,168.36636
2025-06-25 22:00:00,1.143,1.47,0.82,2.8635643,151.0,162,166,167.90524
2025-06-25 23:00:00,1.828,1.87,0.81,2.376973,139.8,164,187,165.37912
2025-06-26 00:00:00,0.155,2.34,1.21,2.118962,171.8,160,156,160.70996
2025-06-26 01:00:00,1.554,2.08,1.49,1.7492856,137.8,150,138,149.03624
2025-06-26 02:00:00,1.871,1.71,1.79,1.5811387,153.2,159,117,145.30484
2025-06-26 03:00:00,1.021,1.63,1.9,1.3038405,149.4,157,108,147.52881
2025-06-26 04:00:00,0.873,1.72,1.48,1.3000001,127.8,150,118,157.38013
2025-06-26 05:00:00,0.828,1.6,1.24,1.5811388,139.3,148,166,161.56505
2025-06-26 06:00:00,2.555,1.32,1.61,1.7720045,147.6,143,187,163.61046
2025-06-26 07:00:00,2.222,1.41,1.57,1.9646883,149.3,153,153,165.25644
2025-06-26 08:00:00,1.915,1.56,1.55,1.5811387,136.4,174,165,145.30484
2025-06-26 09:00:00,1.422,1.8,1.75,1.5811388,130.3,167,156,161.56505
2025-06-26 10:00:00,1.312,1.7,1.17,1.811077,131.3,140,160,186.3402
2025-06-26 11:00:00,1.413,1.8,0.89,2.5,343.4,182,207,196.26021
2025-06-26 12:00:00,1.11,0.43,1.06,3.0364454,318.3,69,229,197.24146
2025-06-26 13:00:00,1.065,0.47,1.08,3.1953092,325.8,238,214,200.1363
2025-06-26 14:00:00,1.39,1.26,1.13,3.794733,339.5,198,225,198.43495
2025-06-26 15:00:00,1.989,2.05,1.53,4.244997,337.1,193,212,195.01836
2025-06-26 16:00:00,1.558,2.56,2.24,4.609772,356.1,184,190,192.52881
2025-06-26 17:00:00,1.78,2.75,3.32,4.7518415,358.8,178,187,188.47115
2025-06-26 18:00:00,0.94,2.4,4.49,5.0159745,132.6,182,197,184.57391
2025-06-26 19:00:00,0.803,3.03,3.23,5.4,142.9,189,202,180.0
2025-06-26 20:00:00,1.349,3.56,3.42,4.909175,167.9,185,187,176.49648
2025-06-26 21:00:00,1.041,3.65,3.21,4.440721,150.3,182,175,172.23483
2025-06-26 22:00:00,0.474,3.41,2.8,3.765634,167.7,185,178,169.28688
2025-06-26 23:00:00,0.558,3.75,2.92,3.2984846,18.13,178,174,165.96376
2025-06-27 00:00:00,0.518,3.67,2.73,3.0364454,123.0,174,172,162.75854
2025-06-27 01:00:00,1.735,3.22,2.75,2.9410882,133.4,173,170,162.1811
2025-06-27 02:00:00,1.589,3.0,2.65,2.9120438,143.6,177,169,164.0546
2025-06-27 03:00:00,1.643,2.87,2.63,2.9120438,128.8,174,171,164.0546
2025-06-27 04:00:00,1.023,2.93,2.75,2.7892652,132.5,171,161,165.46555
2025-06-27 05:00:00,1.399,2.77,2.43,2.720294,123.9,174,171,162.89728
2025-06-27 06:00:00,1.365,2.6,2.33,2.570992,127.7,178,170,166.50427
2025-06-27 07:00:00,1.464,2.75,2.42,2.5317976,128.5,180,173,170.90973
2025-06-27 08:00:00,2.107,3.04,2.43,2.3323808,133.5,189,171,149.03624
2025-06-27 09:00:00,1.952,3.47,2.53,2.385372,127.0,187,171,146.97614
2025-06-27 10:00:00,0.141,2.53,2.35,2.2203605,331.5,171,168,172.23483
2025-06-27 11:00:00,1.702,1.65,2.14,2.8071337,342.7,180,169,184.08562
2025-06-27 12:00:00,1.36,1.3,2.14,3.238827,356.8,212,191,188.88066
2025-06-27 13:00:00,1.858,2.14,3.23,3.736308,332.9,201,196,195.52411
2025-06-27 14:00:00,1.119,2.9,4.32,4.5122056,338.5,183,193,192.80426
2025-06-27 15:00:00,0.961,2.66,4.34,5.1478148,9.02,184,195,187.81529
2025-06-27 16:00:00,1.054,2.78,4.12,5.315073,38.2,194,194,184.31602
2025-06-27 17:00:00,0.188,2.97,3.64,4.704253,140.7,193,201,182.43665
2025-06-27 18:00:00,1.831,3.06,4.05,3.905125,176.7,185,200,182.93567
2025-06-27 19:00:00,0.528,3.27,2.31,3.7,128.7,187,198,180.0
2025-06-27 20:00:00,1.848,3.79,2.35,3.522783,159.4,188,192,173.4802
2025-06-27 21:00:00,0.925,4.15,2.42,3.1064448,128.2,181,187,176.30861
2025-06-27 22:00:00,0.842,3.7,2.3,3.1016126,144.8,182,182,178.15239
2025-06-27 23:00:00,0.413,3.26,2.2,3.0066593,108.8,175,183,176.18593
2025-06-28 00:00:00,1.27,2.67,2.33,2.630589,120.5,163,170,171.25385
2025-06-28 01:00:00,1.664,2.42,2.06,2.630589,171.9,187,151,171.25385
2025-06-28 02:00:00,0.651,3.19,1.43,2.2561028,156.8,194,192,167.19574
2025-06-28 03:00:00,0.912,2.78,1.87,2.209072,141.9,172,196,174.80557
2025-06-28 04:00:00,0.406,1.94,2.37,2.118962,122.4,168,152,160.70996
2025-06-28 05:00:00,1.068,1.51,2.15,1.746425,144.6,172,152,166.75948
2025-06-28 06:00:00,0.001,2.05,1.6,1.7262677,76.06,167,176,169.99202
2025-06-28 07:00:00,1.498,1.46,1.49,1.8248286,133.5,164,160,170.53767
2025-06-28 08:00:00,1.205,1.94,1.03,2.2472203,145.4,168,151,159.14554
2025-06-28 09:00:00,1.638,2.11,1.7,1.5524175,146.2,173,152,165.06857
2025-06-28 10:00:00,0.296,2.45,1.75,1.7720045,151.9,168,156,196.38954
2025-06-28 11:00:00,0.336,1.28,1.21,3.0463092,310.4,141,156,203.1986
2025-06-28 12:00:00,1.69,0.95,1.48,3.8626416,334.4,180,208,201.2505
2025-06-28 13:00:00,1.821,1.2,1.53,4.3081317,322.8,228,212,201.8014
2025-06-28 14:00:00,1.499,1.77,1.64,4.5188494,342.6,223,218,204.8637
2025-06-28 15:00:00,1.363,1.77,1.49,4.204759,333.1,205,222,205.34618
2025-06-28 16:00:00,1.359,1.5,1.56,4.1146083,324.4,210,225,205.94229
2025-06-28 17:00:00,0.695,1.7,1.43,3.9560082,4.495,223,205,200.72556
2025-06-28 18:00:00,0.27,1.68,1.75,3.49285,104.2,210,204,193.24052
2025-06-28 19:00:00,1.63,2.09,2.09,3.4058774,152.7,191,197,183.36646
2025-06-28 20:00:00,1.367,2.63,2.6,3.3,162.1,171,178,180.0
2025-06-28 21:00:00,0.169,3.0,3.04,3.214032,137.7,169,171,174.64418
2025-06-28 22:00:00,0.302,3.13,3.14,3.3955853,18.26,167,171,166.373
2025-06-28 23:00:00,1.105,3.39,3.42,3.3615472,132.1,158,165,157.24902
2025-06-29 00:00:00,0.002,3.21,3.45,3.176476,97.5,162,163,151.82141
2025-06-29 01:00:00,0.638,3.22,3.57,3.088689,122.5,174,169,150.94539
2025-06-29 02:00:00,1.454,3.4,3.48,3.0413814,171.2,183,162,152.59242
2025-06-29 03:00:00,0.731,4.03,3.45,3.0413814,122.7,186,170,152.59242
2025-06-29 04:00:00,0.615,4.07,3.52,3.176476,144.0,186,165,151.82141
2025-06-29 05:00:00,0.995,4.43,3.34,3.4132097,142.6,187,171,148.17255
2025-06-29 06:00:00,1.589,4.45,3.42,3.5805027,143.4,182,165,144.09027
2025-06-29 07:00:00,1.16,4.3,3.48,3.4999998,134.5,181,162,143.1301
2025-06-29 08:00:00,1.152,4.02,3.54,3.758989,141.4,185,164,151.38954
2025-06-29 09:00:00,1.145,4.36,3.42,3.535534,127.3,183,165,151.26021
2025-06-29 10:00:00,0.934,3.3,3.29,2.9120438,131.9,180,160,164.0546
2025-06-29 11:00:00,1.211,2.9,2.91,3.7215588,334.2,180,164,173.82982
2025-06-29 12:00:00,1.398,2.67,2.94,4.804165,355.6,174,170,177.61406
2025-06-29 13:00:00,2.359,3.22,3.9,5.60803,338.1,174,180,176.93352
2025-06-29 14:00:00,2.007,4.0,5.23,6.4070277,184.9,167,187,177.31622
2025-06-29 15:00:00,3.265,4.24,5.32,6.906519,185.0,172,185,177.51045
2025-06-29 16:00:00,2.826,4.55,6.0,6.906519,175.6,183,191,177.51045
2025-06-29 17:00:00,2.255,4.56,6.55,6.4070277,189.0,184,196,177.31622
2025-06-29 18:00:00,2.097,4.91,6.42,5.7218876,169.4,183,198,174.9869
2025-06-29 19:00:00,2.014,5.11,5.19,5.5108986,163.1,183,196,168.48618
2025-06-29 20:00:00,1.854,5.35,3.73,5.2201533,168.0,180,188,163.30075
2025-06-29 21:00:00,0.188,5.0,3.3,4.3863425,114.0,181,178,155.77225
2025-06-29 22:00:00,0.791,3.56,3.04,3.6055512,136.1,184,171,146.30994
2025-06-29 23:00:00,1.709,3.3,3.16,3.3421547,133.4,179,162,141.07245
2025-06-30 00:00:00,1.498,2.98,3.09,3.2649655,151.2,171,155,139.96974
2025-06-30 01:00:00,1.184,2.6,3.16,3.2557642,127.8,164,162,137.48955
2025-06-30 02:00:00,0.991,2.62,3.49,3.2649655,135.5,167,156,139.96974
2025-06-30 03:00:00,1.406,3.04,3.32,3.1890438,124.3,163,159,138.81407
2025-06-30 04:00:00,1.264,3.24,3.49,3.1144822,127.3,171,153,137.60255
2025-06-30 05:00:00,1.492,3.08,3.27,3.0413814,134.3,172,157,136.33221
2025-06-30 06:00:00,2.377,2.95,3.76,2.8999999,143.1,169,151,133.60281
2025-06-30 07:00:00,2.886,2.93,3.53,2.624881,143.8,163,155,130.36453
2025-06-30 08:00:00,1.311,2.84,3.44,2.758623,119.9,166,154,136.4688
2025-06-30 09:00:00,1.409,2.74,3.26,2.2627418,120.1,165,153,135.0
2025-06-30 10:00:00,0.509,2.35,2.79,1.6124516,136.4,179,159,150.25511
2025-06-30 11:00:00,0.009,2.36,2.6,1.7,141.2,185,157,180.0
2025-06-30 12:00:00,1.035,1.56,2.51,2.3537204,301.6,138,151,192.26477
2025-06-30 13:00:00,1.503,0.74,1.49,3.0594118,327.7,208,200,191.30994
2025-06-30 14:00:00,1.578,1.09,2.2,3.49285,334.7,196,210,193.24052
2025-06-30 15:00:00,1.406,1.65,2.73,3.9293766,335.7,182,188,194.74356
2025-06-30 16:00:00,0.886,1.78,3.45,3.9204593,342.3,169,197,185.85602
2025-06-30 17:00:00,0.928,1.76,2.83,3.3,353.7,173,188,180.0
2025-06-30 18:00:00,0.258,2.06,1.75,3.1144822,24.91,176,204,174.47246
2025-06-30 19:00:00,0.717,2.45,2.3,2.942788,128.2,176,180,170.21759
2025-06-30 20:00:00,1.737,2.76,2.01,2.6832817,160.7,175,186,153.43495
2025-06-30 21:00:00,1.177,2.84,2.72,2.408319,142.7,170,174,138.36646
2025-06-30 22:00:00,0.157,2.65,3.05,1.9849433,101.0,169,148,139.08562
2025-06-30 23:00:00,0.914,2.94,2.26,1.8027756,124.4,140,167,146.30994
2025-07-01 00:00:00,0.972,1.66,2.18,1.9416488,113.3,196,164,145.49147
2025-07-01 01:00:00,1.416,1.61,2.47,2.059126,140.0,164,148,150.94539
2025-07-01 02:00:00,1.06,2.14,2.09,2.1633308,130.1,159,163,146.30994
2025-07-01 03:00:00,1.689,2.25,2.11,2.0,130.2,168,149,143.1301
2025-07-01 04:00:00,1.653,2.38,2.15,1.9209373,118.4,172,152,141.34018
2025-07-01 05:00:00,1.073,2.09,2.01,1.9209373,131.3,159,153,141.34018
2025-07-01 06:00:00,1.157,1.9,2.06,2.2022715,118.0,178,129,140.52754
2025-07-01 07:00:00,0.849,2.32,1.7,2.5455844,117.0,166,140,135.0
2025-07-01 08:00:00,2.394,2.65,2.18,1.9,137.2,158,164,89.99999
2025-07-01 09:00:00,1.331,2.25,2.75,1.6552945,120.5,163,147,115.01689
2025-07-01 10:00:00,1.018,1.04,2.69,1.7204651,124.7,145,149,144.46231
2025-07-01 11:00:00,0.358,0.99,2.01,1.7,345.5,135,153,180.0
